序号,用户,id,点赞,时间,内容,label2
1200,龙之侯哥,7326346233,7,2020/12/30 8:01,一年了，医者仁心，能否想到一年后的今天的全球病例已经超过八千多万[泪]        ,
1201,龙之侯哥,7326346233,0,2020/12/1 23:14,不能忘记        ,
1202,龙之侯哥,7326346233,0,2020/10/14 17:41,生日快乐，代我同学发的        ,
1203,历史作业等会儿写,7329043424,1,6月29日 20:27,今天真的好难过，好像与全世界为敌        ,
1204,历史作业等会儿写,7329043424,1,6月25日 00:37,李医生，我真的好难过。如果我再注意一些，再努力一些，结局就不是这样惨淡的样子了        ,
1205,历史作业等会儿写,7329043424,8,2020/4/23 12:46,李医生，我知道正义不会缺席，可是它总迟到。我现在有点不开心，因为这两个月一些糟心的事情，正义它总是迟到，甚至还没有来到        ,
1206,历史作业等会儿写,7329043424,3,2020/3/28 19:57,李医生，老师说我们开学后要考试，怎么办，我有点慌        ,
1207,复燃画,7331171282,10,2020/3/20 13:56,平均每六分钟就会有人在您这，评论，您看到了吗，我们生活在阴沟里，但依然有人仰望星空        ,
1208,复燃画,7331171282,5,2020/3/18 7:40,李文亮医生，我们相信在中国还有很多医生和您一样伟大，真正伟大的人奋战在一线，他们相信科学        ,
1209,桃李年华笑靥如花,7340191599,3,1月18日 19:53,李老师晚上好        ,
1210,北漭2020,7340515368,2,2020/12/31 23:52,在武汉读书的女儿其实向我转达了这哨音，但在可防可控之下，竟放松了警惕，放弃了开车接女儿回家的打算，让女儿在那个冬月坐了一个多小时地铁去火车站坐车回家。她只是幸运了让我免受了更深的自责。        ,
1211,SEXY5tB4EVAloo,7346453398,0,1月3日 12:37,李医生，我明天考试，我现在好紧张啊        ,
1212,PhilWyy,7351035746,2,2020/12/30 13:10,李医生 我今晚有场考试 明天晚上要和喜欢的人一起跨年啦        ,
1213,Still_MX,7373609826,6,2020/4/16 12:41,今天的作文又写您啦        ,
1214,呆儿小龟龟,7377556018,2,2020/7/13 22:51,要期末考试了，来看看你[微笑]        ,
1215,Kaylee桐,7377745343,6,2020/5/17 13:38,李医生百日祭🙏您别太累了，中国现在控制得很好，我已经开学啦[心]        ,
1216,Kaylee桐,7377745343,1,2020/5/14 0:17,李医生好梦⊙∀⊙！[爱你]        ,
1217,Kaylee桐,7377745343,1,2020/5/8 23:50,晚安安，好梦        ,
1218,小张不能再吃了011,7381754754,0,2020/4/4 7:59,冬天早就过去了，夏天也快到了呢，武大的樱花已经开了，我们也都快开学了…希望在天堂你可以不用负重前行，安好        ,
1219,周大橘和小企鹅还有一个大头,7382264190,4,3月26日 14:46,李医生，要去上课啦，是喜欢的药用植物学呀，嘻嘻😜        ,
1220,ogu777,7382569062,2,2020/9/8 22:15,我们开学了！你还好么        ,
1221,探阳望月,7383182089,4,2020/4/17 21:49,没有苦难不可以过去，我们终有一天会在天堂相遇，期待那时我们可以微笑相对        ,
1222,探阳望月,7383182089,3,2020/4/15 16:31,今天作文题目又是您        ,
1223,探阳望月,7383182089,2,2020/4/15 16:31,又想你了        ,
1224,我就是你的专属导游,7385658540,0,2020/8/6 5:57,唉，老李，晚安        ,
1225,我就是你的专属导游,7385658540,5,2020/7/10 12:11,李医生，中午好，我放学了，你下班了吗?        ,
1226,嘿呦蒙大fen,7387378714,0,2月9日 01:14,李医生下午好！我还在赶作业嘞，病情好转，快开学了哟！！        ,
1227,叫向日葵的小月芽,7387895026,8,2020/5/8 20:33,今天我们老师给我们讲了这件事，虽然说我才五年级，但不能忍受，唉，李文亮医生，你还过得好吗，千万不要有遗憾，大家已经帮你解开误会了        ,
1228,刃剑锋,7388173946,8,2020/3/15 12:54,李文亮医生，方方老师告诉我们，今天与你一起工作的两位医生病情开始好转，有望死里逃生！        ,
1229,RuonLI,7390513855,1,2020/8/31 13:24,开学了，来看看李医生        ,
1230,神明祷告9955,7393093777,1,2020/6/18 14:52,李医生，我的考试又被延期了        ,
1231,神明祷告9955,7393093777,0,2020/6/15 21:07,要考试了 好紧张        ,
1232,我是路人我不知道改什么名字,7398471079,1,2020/4/2 18:34,我们已经开学四天了啊，能够这么快也离不开您        ,
1233,梦2入0京2华0,7398965237,0,1月31日 21:11,闹心闹心。科学防        ,
1234,梦2入0京2华0,7398965237,3,2020/12/30 18:47,一年了，正确的集体记忆基本形成了。        ,
1235,#NAME?,7398970908,6,5月29日 16:47,在学无人机，实飞已经飞得很好了，可是理论好难！        ,
1236,牙膏不是薄巧味儿,7403921251,7,2020/4/6 17:16,好多省都要开学了 武汉的樱花也要开了 您看到了吗        ,
1237,Farout-O-LSA-19,7407855942,1,1月3日 15:01,李老师新年好。        ,
1238,SCarter2225,7411737144,2,2020/12/30 23:54,李叔叔，我今天收到了四个offer，明年九月我就要去英国留学了。等我学成归来，我也要努力报效祖国。希望您在极乐世界/天堂一定要快乐啊[爱你]        ,
1239,SCarter2225,7411737144,0,2020/12/30 10:29,[蜡烛][蜡烛][蜡烛]        ,
1240,顶顶好_,7413462207,0,2020/12/15 3:00,我还在熬夜，不想睡，作业没写。。。        ,
1241,卫以南_,7414177899,3,2020/5/6 13:42,昨儿就立夏了，今儿个弟弟也开学了，我也快了，万物盎然生长❤️        ,
1242,12楼的孤独科主任,7414592890,0,2020/12/30 12:55,新年快乐，李老师        ,
1243,Danwonder,7414758476,1,2020/8/13 8:34,李先生，下学期我有好多考试……我好希望能一次过呀，沉寂了大半年，好累……        ,
1244,拉普拉斯兽737,7415322403,0,1月3日 11:50,李老师 新年快了        ,
1245,呆桃有只小兔纸,7416354814,24,2020/4/2 20:16,突然想到上个学期学的一篇课文：有的人活着，他已经死了，有的人死了，他还活着        ,
1246,人文历史派_3,7421517868,17,2020/4/12 8:33,我把你的事迹让女儿写进她的作文，这是他们老师要求的疫情作文，要求每人朗读，希望她的语文老师可以理解和支持！        ,
1247,亅庄生晓梦,7425918918,8,2020/4/11 14:47,我在写您的作文        ,
1248,列车长我喜欢你,7426058232,1,2020/8/9 20:01,李医生，晚上好，明天我们就开学了，这一切都慢慢的好起来了🙂        ,
1249,dcl专属小黑猫,7427962647,0,1月5日 08:33,新年快乐啊医生老师        ,
1250,湛饼饼,7429309088,1,2020/4/19 20:33,李同学，来看看你，希望你在另一个世界一切安好        ,
1251,嬅and華,7430221479,3,5月1日 11:13,李医生我们学校这次五一放两天半的假，我好开心，你也要开心～        ,
1252,嬅and華,7430221479,0,5月1日 11:12,李医生，五一快乐哦～        ,
1253,_烈女怕缠郎_,7436077342,5,1月3日 08:53,新年好呀！！！我在准备期末考试，希望以后也能成为一名负责人的医生        ,
1254,星河97532,7437823814,0,2020/4/22 7:44,早ﾉ☀～要开始上课啦🎈 🎈        ,
1255,清洁化学研究45130,7439866837,1,2020/12/22 9:38,想念您        ,
1256,清洁化学研究45130,7439866837,0,2020/9/28 10:55,体质        ,
1257,清洁化学研究45130,7439866837,0,2020/9/28 7:23,哎，体质还是那样，自我愚昧内中人        ,
1258,清洁化学研究45130,7439866837,1,2020/8/30 13:27,南宁的小伙伴留个联系方式，合适的交个朋友，在这里认识很特别        ,
1259,清洁化学研究45130,7439866837,2,2020/8/29 13:07,我来了，今天努力备考一建        ,
1260,清洁化学研究45130,7439866837,0,2020/8/22 8:21,我很羡慕做互联网的人，在南宁一定有做互联网的优秀苗子吧？希望能交个朋友，一起创业。        ,
1261,清洁化学研究45130,7439866837,0,2020/8/21 20:27,加油。看书不认真        ,
1262,清洁化学研究45130,7439866837,1,2020/8/13 23:18,想在南宁创业，希望遇到人品好的人        ,
1263,清洁化学研究45130,7439866837,1,2020/8/9 11:20,九月考一级建造港口与航道工程，加油💪        ,
1264,椰子搁火锅,7442972636,0,5月21日 23:23,亮哥 最近没潇洒起来哈哈哈 用尽了可能 希望你可以好好的        ,
1265,椰子搁火锅,7442972636,1,5月18日 14:33,亮哥，下午有比赛 百众瞩目，来加油啊！        ,
1266,椰子搁火锅,7442972636,6,5月8日 11:51,哥，最近还行哈，夏天了你该穿短裤吃凉粉        ,
1267,椰子搁火锅,7442972636,1,4月26日 15:29,亮哥 今天放晴 希望你也好好的        ,
1268,椰子搁火锅,7442972636,0,4月25日 05:02,李哥 你要好好的&nbsp;&nbsp;守得云开见月明        ,
1269,椰子搁火锅,7442972636,0,4月24日 11:00,亮哥 不知道下午会发生什么 未知是可怕且刺激的        ,
1270,椰子搁火锅,7442972636,10,1月11日 21:00,李哥，今天比较苦 上次跟您说的去打Cuba了，打的还行，没丢人 涨了点脸面 回到学校 破事可就多了哈哈，果然，只有在自己喜欢的地方才有意义&nbsp;&nbsp;今天比较丧 李哥 敬你酒        ,
1271,椰子搁火锅,7442972636,3,1月4日 22:40,李哥，快过年了&nbsp;&nbsp;最近俩年可没有什么瑞雪兆丰年的说法，因为雪再瑞，病毒依旧在奔袭在世界各地&nbsp;&nbsp;无数家庭破碎，无数的好人 坏人 都在面临失去，失去家园，失去爱人，失去心气儿，失去很多        ,
1272,麻衣学姐最棒,7448171724,2,2020/6/15 20:04,14.9万了        ,
1273,麻衣学姐最棒,7448171724,8,2020/6/13 20:07,恭喜李医生了[心]        ,
1274,麻衣学姐最棒,7448171724,3,2020/6/9 21:56,好梦李医生[点亮平安灯]        ,
1275,麻衣学姐最棒,7448171724,1,2020/6/3 21:42,晚安李医生[鲜花][鲜花][鲜花]        ,
1276,麻衣学姐最棒,7448171724,2,2020/6/1 0:13,李医生，儿童节快乐[鲜花][鲜花][鲜花]        ,
1277,麻衣学姐最棒,7448171724,1,2020/5/31 21:22,晚上好，李医生[爱你]        ,
1278,麻衣学姐最棒,7448171724,1,2020/5/31 2:24,敬您一杯[干杯]        ,
1279,麻衣学姐最棒,7448171724,0,2020/5/27 20:46,[鲜花][鲜花][鲜花][蜡烛][蜡烛][蜡烛]        ,
1280,麻衣学姐最棒,7448171724,0,2020/5/26 22:27,您看还有这么多人来祭奠您，不枉此生啊。感动~，李医生，晚安吧，祝一切都好[蜡烛][月亮]        ,
1281,麻衣学姐最棒,7448171724,1,2020/5/26 21:14,你在那好吗[干杯]        ,
1282,麻衣学姐最棒,7448171724,2,2020/5/26 21:13,唉，2020真不幸，赌王也走了        ,
1283,麻衣学姐最棒,7448171724,0,2020/5/25 1:44,李医生，晚好[心]        ,
1284,麻衣学姐最棒,7448171724,1,2020/5/23 22:42,蔡英文最近在作死啦，拒不承认“一个中国”原则        ,
1285,麻衣学姐最棒,7448171724,1,2020/5/23 1:56,李医生，晚安[心]        ,
1286,麻衣学姐最棒,7448171724,1,2020/5/22 0:44,睡了，明天要上课，拜拜[月亮]        ,
1287,麻衣学姐最棒,7448171724,1,2020/5/22 0:43,晚安[月亮]        ,
1288,麻衣学姐最棒,7448171724,2,2020/5/16 0:08,中国在一步步变好，春天来了[兔子]        ,
1289,典明粥店头号员工,7455864602,2,2020/12/30 1:52,今天北京刮大风，我去交作业，路上好冷好冷，脚都冻僵了，回去给爸妈打了电话，看了我家小傻狗，然后抱怨着学校去画画。谢谢你李医生，要是没有你，这一切我都可能无法经历[悲伤]        ,
1290,itZzz3,7459751639,3,2020/8/18 10:00,李医生，我最近很讨厌一个朋友，她一点都不顾人家的感受，很没有情商，我觉得，我把我不开心的就和朋友倾诉（群聊3人的）然后有一个同学，明明我正在说，她非要发个朋友圈截图开另一个话题，这样我觉得很无语啊！瞬间都不想说话了而且她有时候的行为真的是让我想口吐芬芳[摊手]这样的朋友很难继续。。        ,
1291,itZzz3,7459751639,5,2020/8/17 13:44,李医生，我就搞不懂了，为什么我就考不过呢？同学们都是一次过的，为什么呀？，我天天顶着大太阳去练车，也没喊一句累，就是考不过，学车那里是我的亲戚他为什么他没有专业场地就不要教我呀，去了报名考这么多次也没有过，我就服了，为什么啊？我考完试出来戴个口罩，旁边的工人都问我有没有事[泪][泪]        ,
1292,对下雨天过敏的猫,7485627332,1,2月4日 01:24,有一个很爱却不能在一起的人是怎样的体会？        ,
1293,对下雨天过敏的猫,7485627332,1,2月3日 02:23,原来生活从未让人喘过气，挺糟糕的是吧        ,
1294,对下雨天过敏的猫,7485627332,0,1月31日 21:53,开学去看唐人三，是我唯一的心愿        ,
1295,那羣海,7491872645,1,2020/8/14 16:53,李医生，我有件事心里憋屈了几天。前几天我们科长让我写了一篇报道，可是他都没有告诉我撰稿人就写了他自己。我心里听不舒服的。为啥一定要踩着别人出成绩呢，要不然就自己写呗。或者他问我一下也可以啊！        ,
1296,我在回龙观等老婆,7520547405,9,7月29日 14:07,北京今天又爆出来一例，李医生，外行人当初要是听了专业人士的话，多好。。。        ,
1297,世界要变82439,7542978878,16,6月23日 10:47,李医生，这个社会依然如此，你的死，唤不醒装睡的人们        ,
1298,世界要变82439,7542978878,6,4月11日 13:58,我就想问问，李医生的离世，对这个社会有触动吗？        ,
1299,世界要变82439,7542978878,14,4月4日 20:29,李医生，又是一年清明时，苍天为证，你戳破了谎言，我们没有忘记你        ,
1300,世界要变82439,7542978878,3,4月4日 04:14,清明节了，你妻儿今天会去看你了        ,
1301,世界要变82439,7542978878,5,3月22日 00:53,快到一年清明时，李医生，你的儿子已经牙牙学语了吧，今年清明，他会去看你了        ,
1302,世界要变82439,7542978878,2,3月2日 10:17,防民之口甚于防川        ,
1303,世界要变82439,7542978878,7,2月7日 02:30,时代的祭品，一个小人物的悲剧        ,
1304,Schneider要加油呀,7544506278,2,7月16日 23:39,李医生，想你了就来看看你。计科学生得考试周好难啊，一天就睡四五个小时。一周掉了好几斤。不过现在总算是完事啦。也不知道你在那边怎么样呀。晚安[蜡烛]        ,
