用户,id,点赞,时间,内容,label2
云飞扬3801,1767456864,1,7月31日 00:18,前半生为父母和孩子活着，后半生也该为自己好好地活着了。        ,0
云飞扬3801,1767456864,1,7月29日 14:07,李医生，小孩已经录取了，虽然不是985、211，本一的，我已经很满足了，十八线的县城付出巨大努力好不容易上公办本二，普通百姓只能过着平凡人生。        ,0
云飞扬3801,1767456864,0,7月29日 00:52,人生的路啊，越走越窄；朋友也渐渐走散了。        ,0
云飘半程,6518057933,1,7月17日 21:29,甘肃三支一扶考完了，我也完了。        ,0
云飘半程,6518057933,0,6月14日 08:35,哥，端午安康&nbsp;&nbsp;记得吃粽子        ,0
云飘半程,6518057933,3,6月9日 23:36,哥，我在很努力的去实现想去基层工作的路上可能会失败但是我不后悔，失败可能就是我自己不够格吧。        ,0
云飘半程,6518057933,1,6月5日 16:41,哥哥，每次来都是倒苦水你是不是开始烦了，一遍看着我的几次想要放弃为中华民族伟大复兴添砖加瓦，有看着我一遍又一遍的重拾书籍。考试不知道啥时候考，但是要记的东西超级超级多，还有些医学知识得记，哥，要不这样吧今晚你来找我给我讲讲医学知识呗。        ,0
云飘半程,6518057933,7,6月2日 18:46,哥哥我要考三支一扶了我想去基层工作想让自己的人生不一样我想为了祖国的人民服务我想为振兴乡村添砖加瓦还有就是这样离家近我们都在长大父母在一点点老去离家近点也方便去照顾他们我在备考刚刚刷课刷到关于你们的新闻题看到了你的名字你们真的真的超级超级棒很偶然        ,0
云中君2019,7412776910,0,8月18日 16:25,许久不来，问候一下李哥。要开学了，新的一学期，面对孩子们，重拾心态。        ,0
云中君2019,7412776910,6,7月28日 18:42,李医生，看到郑州地铁的鲜花，我想到了你，生命如此脆弱，不到两年发生了那么多事情。三分天灾，七分人祸。愿明天会更好。        ,0
云中君2019,7412776910,1,2月14日 15:47,李医生，情人节快乐        ,0
在华尔街捡破烂的日子,5648819839,0,8月8日 09:45,李医生冲冲冲！        ,1
在华尔街捡破烂的日子,5648819839,1,8月8日 09:45,我还是要努力啊李医生        ,1
在华尔街捡破烂的日子,5648819839,1,8月8日 09:44,考研学不下去了李医生        ,1
在华尔街捡破烂的日子,5648819839,0,5月10日 00:43,睡了886        ,1
在华尔街捡破烂的日子,5648819839,0,5月10日 00:43,但刑法学的就比较半桶水，[泪]我会加油的！        ,1
在华尔街捡破烂的日子,5648819839,0,5月10日 00:43,今天民法学的很开心，做了好多题目就错三四个，看样子我掌握的还可以。        ,1
在这人人人,1427797543,0,7月20日 08:29,李老师 遇到了不敢面对又必须面对的事情 好难熬啊[泪]        ,0
在这照什么照,7412714521,2,7月24日 17:59,李医生你好，零诊考差了，上了九天学回到家中妈妈好像不开心，我不知道怎么去说怎么去面对，在学校的每一天都想回家，可是现在真的回家了又想快回学校        ,1
脏仔-13,5791009621,2,8月10日 09:59,李医生我们又要上网课了 疫情什么时候才能过去呢        ,1
脏仔-13,5791009621,0,2月16日 06:14,早李医生        ,1
早日成警,6108850371,0,8月14日 15:02,好想认识些新的朋友呀，也许得等到明年考完试才行了        ,0
早日成警,6108850371,0,8月13日 07:28,最最最难过的那段时间，是靠着看每一条留言过来的，后来好了点就没坚持了，现在因为难过我又来了，我希望我能好好的        ,0
早日成警,6108850371,2,8月12日 15:13,李医生，我约了医生看我的病，他说如果两次还没好的话就让我换医生，我的情况主要是情绪引起的，有点复杂。好难过啊        ,0
早日成警,6108850371,1,8月12日 09:27,李医生，我又把工作搞砸了，以后我会注意的[跪了]        ,0
早日成警,6108850371,0,7月30日 10:27,好难过啊，坐在办公室里又哭了        ,0
早日成警,6108850371,0,7月28日 10:44,李医生好[微风]        ,0
早日成警,6108850371,0,7月23日 07:12,李医生早安，今天终于周五了，上班上的好心塞        ,0
早日成警,6108850371,0,7月22日 23:22,这会还能听到邻居在哼唱喝，他们应该很开心吧        ,0
早日成警,6108850371,0,7月15日 07:04,已经拉扯了半年多，也是时候该结束了，只是我是被伤害很深的那个。走下去吧，接下来的这一年会很难，希望自己坚持住        ,0
早日成警,6108850371,0,7月15日 07:03,所有联系方式被拉黑删除，也意味着，我该为自己考虑了        ,0
早日成警,6108850371,1,7月14日 03:26,李医生，我现在很不好，考试换回家里的单位是我最后的退路了        ,0
早晚会开心,5096626414,3,8月16日 22:57,李医生 我毕业正式工作已经半个多月啦 是我有些兴趣的和想发展的行业 但家里一直想让我去做我不喜欢的工作 我并不同意 我觉得人就要做自己喜欢的事 至少我现在这么认为 晚安        ,1
早晚会开心,5096626414,1,4月23日 01:12,李医生 我马上就毕业啦 接受社会的毒打 希望几年后能成为理想中的自己 或能不忘初心        ,1
早晚会开心,5096626414,0,3月8日 00:08,李医生 我今天写了一天的毕业论文 因为今天就要交初稿了 都怪我自己懒散 但实话说已经很久没有像今天一样专注的完全沉浸在一件事情里了 所以最后潦草结束的时候竟然感觉有点快乐&nbsp;&nbsp;尽管如此 但是我现在对以后的生活较之前给您评论的还是一样觉得迷茫 还是迷茫        ,1
张噜噜的妈,2836374514,0,8月5日 00:01,疫情快控制好 我想开学啦 已经有点精神紧张了 好累        ,0
张噜噜的妈,2836374514,2,7月18日 00:21,晚安        ,0
张噜噜的妈,2836374514,1,7月1日 23:49,李医生 我们国家会越来越好的        ,0
張咲渁,5462245447,1,今天 10:44,李先生，节日快乐，唉今天又挨吊，肯定做不到啥事没有，不过也无所谓，要换工作了，还拿前程来吓我，哈哈哈哈哈，我当时没说话，不干了也没必要和人闹翻[二哈]        ,0
張咲渁,5462245447,1,8月1日 20:21,工作啊，生活啊，没人在身后顶你是真的难，我要改变我的工作状态，管理绝不能犹犹豫豫，要考虑很多，但是也要果断！当然应该技术先行[并不简单]        ,0
張咲渁,5462245447,0,7月30日 11:03,李先生，我已经开始投简历了，准备换个工作！        ,0
張咲渁,5462245447,2,7月6日 21:31,李哥，天天背锅真让我难受，施工单位有点难啊        ,0
張咲渁,5462245447,1,7月4日 07:42,李先生，最近总想着转行，或者离开工地，天天24小时待命，除了工作啥也没有啊，年轻是需要吃苦，可是没有意义的苦令我害怕        ,0
張咲渁,5462245447,2,4月17日 13:11,李先生，我是新入职没多久，每月500过节费，但是像5.1只有2天，10.1只有3天，这种状态我真的太烦了，真的让我想骂人，忍受，生活只有不断的忍受！        ,0
长宏不会打篮球,3137729154,0,8月8日 23:54,晚安喽        ,1
长宏不会打篮球,3137729154,2,8月1日 00:10,李医生，最近太多事了，疫情有反复了，给老师打工到凌晨，我喜欢的女孩子感觉要放弃我了[泪][泪]        ,1
长宏不会打篮球,3137729154,5,7月7日 14:19,李医生，现在疫情结束了，我也遇到我喜欢的人了。        ,1
长宏不会打篮球,3137729154,2,6月13日 23:24,李医生，端午节快乐。今天吃了肉馅粽子，很好吃，你也记得吃哦[心]        ,1
-长夏安宁-,7312775978,0,8月14日 22:54,七夕快乐！！！[牡丹][桃花]        ,1
-长夏安宁-,7312775978,1,8月13日 23:40,欸，李医生，时间好快哦，怎么就八月了，明明好像高考结束才在昨天。浑浑噩噩的，我抓不住时间。唉。        ,1
-长夏安宁-,7312775978,3,7月5日 09:42,今天奶奶做手术，好担心她，求她一生平安顺遂。拜托🙏[泪]        ,1
-长夏安宁-,7312775978,2,7月1日 00:10,骄傲，生在中国，党今天100岁啦[泪][心]        ,1
-长夏安宁-,7312775978,0,6月25日 09:29,不知道填啥志愿和专业，害！        ,1
-长夏安宁-,7312775978,0,6月14日 15:13,端午安康[甜甜粽][咸咸粽][龙舟]。李医生，好难过好难过好难过啊，理想的大学分数太高了，可是又不想将就，我也不知道怎么办了，好难过好难过好难过[泪]少壮不努力，老大徒伤悲[失望]        ,1
仗义点,6029722374,0,8月7日 22:33,秋天来了，新的开始了，我们都要好好的        ,1
仗义点,6029722374,0,8月7日 22:32,我考上数学师范了，但是我还是想当警察。可是我没有勇气再复读了。        ,1
赵来之_,3665417302,4,8月2日 12:02,亮哥 前几天上课又提到了您 好久没来跟您唠闲嗑了。最近在基地培训 哇好久没见过这么多男生了[允悲] 有个教官简直就是我的理想型！！！个子高黑黑的能控住场又有点小幽默小可爱        ,0
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,2,8月18日 17:22,对啊，生活好难，所以要制造一些小快乐吧，所以两个人最重要的是在一起开心吧，可是怎么不开心了呢        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,1,8月16日 08:26,25岁，人家成家立业，我学业未果，还在准备开题[允悲]        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月13日 00:16,讨厌“人”        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月12日 23:12,[奥特曼]        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,1,8月9日 15:03,原来大家都在努力生活呀！成年人了要对自己负责任，加油，搞钱！冲        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月7日 10:54,我知道为什么自己感情失败啦！错就错在迷失自我，恋爱脑        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,1,8月5日 21:51,好久没有安安稳稳的睡一个好觉了。        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月5日 17:06,让他活在这么大的压力里了啊让我喜欢的男孩子没有快乐了是吗。        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月5日 17:01,拔了智齿，缝了三针，麻药过了后劲上来了        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月4日 22:08,老李，还是每天哭        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,1,8月4日 18:11,对象也分手了，5年。家庭也不幸福，论文也写不出来。本命年真是有点戏剧        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月4日 18:10,最近的日子真的很不好过，不知道为什么这么幸福的日子我爸觉得过的不舒服。24岁了要做很多自己不想做的事，哪里可以做真实的我        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月4日 18:09,24岁了，父母快要离婚了        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,0,8月3日 22:33,我爸这么大个人了，离家出走了。最近都是不顺不顺不顺        ,1
赵鹿鹿鹿鹿鹿鹿鹿,5705867708,2,8月3日 22:30,老李，我和他还是分手了。5年，说起来还是难过，我好难过，好难过好难过        ,1
这就是个用蛮力的事情,6488801059,2,7月28日 23:47,有很多不公，但大家起码生命还在。李医生，你还好吗？想你，使我平静。        ,0
这就是个用蛮力的事情,6488801059,3,7月22日 21:20,好久没来了，当然是又有了新的思考。想你。        ,0
这就是个用蛮力的事情,6488801059,0,5月14日 11:26,2020会成为动力的[心]        ,0
这就是个用蛮力的事情,6488801059,0,4月27日 23:51,晚安，我会加油的        ,0
这就是个用蛮力的事情,6488801059,0,4月26日 20:31,2021.4.26.20.31        ,0
这么着吧啊,2728089125,5,8月17日 06:50,李医生，有人网暴张医生。你业余时间干干导游，带着网暴张医生的人去你那边旅旅游，然后定居你那边，你给他们上上课、回回炉。        ,0
这是July呀,3903402361,0,8月11日 00:32,老师，唉，我觉得任重道远又人微言轻，在反复的自我挣扎中。        ,0
这一枪叫挽留_,6599547230,0,8月15日 16:07,哥，我害得朋友陪我一起被骗[失望]我把钱全部补偿回去了，我也给他道歉了，但我还是好难受，好怕就这样丢掉一个朋友        ,1
这一枪叫挽留_,6599547230,0,8月15日 16:05,[失望]前天被骗了好几万，昨天刚报完案今天还在等消息，太难受了        ,1
这一枪叫挽留_,6599547230,2,8月11日 12:02,午安呀哥，马上开学了，第一次上大学，有点害怕处理不好交际关系，我比较内向，性格也很独来独往，怕被孤立[跪了]        ,1
这一枪叫挽留_,6599547230,0,8月11日 01:32,唉，睡了睡了        ,1
这一枪叫挽留_,6599547230,1,8月11日 01:32,我喜欢了很久的女孩，喜欢上别人了，哈哈哈我也没有办法，我不能强迫她喜欢我啊，就只能默默退出了，偷偷难过几个月了吧，也怪我当初没有勇敢一点[二哈]        ,1
这一枪叫挽留_,6599547230,5,8月11日 01:29,哥，我学了一晚上物理，虽然我成绩一般但我一直在努力，明天早起继续学，晚安呀[月亮]        ,1
这一枪叫挽留_,6599547230,6,8月10日 14:16,哥，我考上大学了[悲伤]是个985，我本来准备出国的但是疫情太严重了，因为疫情我还留级了一年高三，现在疫情又来了        ,1
这一枪叫挽留_,6599547230,1,8月9日 17:35,哥，疫情又来了[悲伤]        ,1
真的是一只菜鸡,6303044135,1,8月17日 18:18,李医生，感谢您的保佑，我考研教师资格证都成功了，希望您保佑我家里人身体健康平平安安的，另外[允悲][允悲][允悲]我好像喜欢上我小师妹了，也不知道我这个想法会在现实中遇到多少阻碍，保佑保佑        ,1
真的是一只菜鸡,6303044135,0,3月19日 16:47,出名单了我是第22总共要28人，而且分数密集，一分一人，一分多人，我后面还有好几个他们本校的，所以基本我就是垫底的，上次英语没挂惊险过来了，十分感谢，这次还得请您保佑我顺利成为1/28，叨扰了[允悲][允悲]        ,1
征服富士山顶,6870915229,1,8月13日 00:44,希望明年我可以用我的成绩点亮整个夏天，希望我也能拥有一个属于我的夏天        ,1
